MG,310200907307,3107307,Bocaiúva
MG,310200923809,3123809,Engenheiro Navarro
MG,310200926604,3126604,Francisco Dumont
MG,310200928253,3128253,Guaraciama
MG,310200945455,3145455,Olhos-d'Água
MG,310301020102,3120102,Couto de Magalhães de Minas
MG,310301021001,3121001,Datas
MG,310301021605,3121605,Diamantina
MG,310301025408,3125408,Felício dos Santos
MG,310301025507,3125507,São Gonçalo do Rio Preto
MG,310301027602,3127602,Gouveia
MG,310301053301,3153301,Presidente Kubitschek
MG,310301065909,3165909,Senador Modestino Gonçalves
MG,310301102852,3102852,Angelândia
MG,310301104452,3104452,Aricanduva
MG,310301106507,3106507,Berilo
MG,310301112307,3112307,Capelinha
MG,310301113503,3113503,Carbonita
MG,310301116100,3116100,Chapada do Norte
MG,310301126505,3126505,Francisco Badaró
MG,310301132503,3132503,Itamarandiba
MG,310301135456,3135456,Jenipapo de Minas
MG,310301136520,3136520,José Gonçalves de Minas
MG,310301138351,3138351,Leme do Prado
MG,310301141801,3141801,Minas Novas
MG,310301169703,3169703,Turmalina
MG,310301171071,3171071,Veredinha
MG,310301203405,3103405,Araçuaí
MG,310301213008,3113008,Caraí
MG,310301219500,3119500,Coronel Murta
MG,310301234004,3134004,Itinga
MG,310301245307,3145307,Novo Cruzeiro
MG,310301246305,3146305,Padre Paraíso
MG,310301252170,3152170,Ponto dos Volantes
MG,310301271600,3171600,Virgem da Lapa
MG,310301302704,3102704,Cachoeira de Pajeú
MG,310301317009,3117009,Comercinho
MG,310301333303,3133303,Itaobim
MG,310301341405,3141405,Medina
MG,310301348707,3148707,Pedra Azul
MG,310301401706,3101706,Almenara
MG,310301405202,3105202,Bandeira
MG,310301422454,3122454,Divisópolis
MG,310301425606,3125606,Felisburgo
MG,310301434707,3134707,Jacinto
MG,310301435803,3135803,Jequitinhonha
MG,310301436009,3136009,Joaíma
MG,310301436504,3136504,Jordânia
MG,310301440555,3140555,Mata Verde
MG,310301443153,3143153,Monte Formoso
MG,310301446750,3146750,Palmópolis
MG,310301455108,3155108,Rio do Prado
MG,310301456601,3156601,Rubim
MG,310301457104,3157104,Salto da Divisa
MG,310301458102,3158102,Santa Maria do Salto
MG,310301460306,3160306,Santo Antônio do Jacinto
MG,310401504700,3104700,Ataléia
MG,310401515458,3115458,Catuji
MG,310401526752,3126752,Franciscópolis
MG,310401526802,3126802,Frei Gaspar
MG,310401532305,3132305,Itaipé
MG,310401537007,3137007,Ladainha
MG,310401539201,3139201,Malacacheta
MG,310401545356,3145356,Novo Oriente de Minas
MG,310401546206,3146206,Ouro Verde de Minas
MG,310401548509,3148509,Pavão
MG,310401552402,3152402,Poté
MG,310401565552,3165552,Setubinha
MG,310401568606,3168606,Teófilo Otoni
MG,310401600906,3100906,Águas Formosas
MG,310401606606,3106606,Bertópolis
MG,310401613701,3113701,Carlos Chagas
MG,310401620151,3120151,Crisólita
MG,310401627057,3127057,Fronteira dos Vales
MG,310401638906,3138906,Machacalis
MG,310401644300,3144300,Nanuque
MG,310401657658,3157658,Santa Helena de Minas
MG,310401666709,3166709,Serra dos Aimorés
MG,310401670305,3170305,Umburatiba
MG,310501709808,3109808,Cachoeira Dourada
MG,310501712604,3112604,Capinópolis
MG,310501729103,3129103,Gurinhatã
MG,310501731406,3131406,Ipiaçu
MG,310501734202,3134202,Ituiutaba
MG,310501759803,3159803,Santa Vitória
MG,310501803504,3103504,Araguari
MG,310501803751,3103751,Araporã
MG,310501811804,3111804,Canápolis
MG,310501815003,3115003,Cascalho Rico
MG,310501815805,3115805,Centralina
MG,310501830705,3130705,Indianópolis
MG,310501842809,3142809,Monte Alegre de Minas
MG,310501852808,3152808,Prata
MG,310501869604,3169604,Tupaciguara
MG,310501870206,3170206,Uberlândia
MG,310501900104,3100104,Abadia dos Dourados
MG,310501919302,3119302,Coromandel
MG,310501920706,3120706,Cruzeiro da Fortaleza
MG,310501923502,3123502,Douradoquara
MG,310501924807,3124807,Estrela do Sul
MG,310501927909,3127909,Grupiara
MG,310501931604,3131604,Iraí de Minas
MG,310501943104,3143104,Monte Carmelo
MG,310501948103,3148103,Patrocínio
MG,310501956403,3156403,Romaria
MG,310501966808,3166808,Serra do Salitre
MG,310502003801,3103801,Arapuá
MG,310502014303,3114303,Carmo do Paranaíba
MG,310502028907,3128907,Guimarânia
MG,310502037502,3137502,Lagoa Formosa
MG,310502041207,3141207,Matutina
MG,310502048004,3148004,Patos de Minas
MG,310502055504,3155504,Rio Paranaíba
MG,310502059704,3159704,Santa Rosa da Serra
MG,310502062104,3162104,São Gotardo
MG,310502068903,3168903,Tiros
MG,310502111101,3111101,Campina Verde
MG,310502114550,3114550,Carneirinho
MG,310502116902,3116902,Comendador Gomes
MG,310502127008,3127008,Fronteira
MG,310502127107,3127107,Frutal
MG,310502133402,3133402,Itapagipe
MG,310502134400,3134400,Iturama
MG,310502138625,3138625,Limeira do Oeste
MG,310502150703,3150703,Pirajuba
MG,310502151602,3151602,Planura
MG,310502161304,3161304,São Francisco de Sales
MG,310502170438,3170438,União de Minas
MG,310502200708,3100708,Água Comprida
MG,310502211408,3111408,Campo Florido
MG,310502217306,3117306,Conceição das Alagoas
MG,310502218205,3118205,Conquista
MG,310502221258,3121258,Delta
MG,310502270107,3170107,Uberaba
MG,310502271105,3171105,Veríssimo
MG,310502304007,3104007,Araxá
MG,310502311507,3111507,Campos Altos
MG,310502329509,3129509,Ibiá
MG,310502345000,3145000,Nova Ponte
MG,310502349200,3149200,Pedrinópolis
MG,310502349804,3149804,Perdizes
MG,310502353004,3153004,Pratinha
MG,310502356908,3156908,Sacramento
MG,310502357708,3157708,Santa Juliana
MG,310502368101,3168101,Tapira
MG,310602400203,3100203,Abaeté
MG,310602407000,3107000,Biquinhas
MG,310602415607,3115607,Cedro do Abaeté
MG,310602443500,3143500,Morada Nova de Minas
MG,310602446404,3146404,Paineiras
MG,310602452006,3152006,Pompéu
MG,310602469356,3169356,Três Marias
MG,310602504809,3104809,Augusto de Lima
MG,310602509204,3109204,Buenópolis
MG,310602519104,3119104,Corinto
MG,310602520904,3120904,Curvelo
MG,310602525705,3125705,Felixlândia
MG,310602531109,3131109,Inimutaba
MG,310602536405,3136405,Joaquim Felício
MG,310602542502,3142502,Monjolos
MG,310602543609,3143609,Morro da Garça
MG,310602553202,3153202,Presidente Juscelino
MG,310602560603,3160603,Santo Hipólito
MG,310602603900,3103900,Araújos
MG,310602607406,3107406,Bom Despacho
MG,310602623205,3123205,Dores do Indaiá
MG,310602624708,3124708,Estrela do Indaiá
MG,310602635308,3135308,Japaraíba
MG,310602637205,3137205,Lagoa da Prata
MG,310602638302,3138302,Leandro Ferreira
MG,310602638807,3138807,Luz
MG,310602640506,3140506,Martinho Campos
MG,310602642403,3142403,Moema
MG,310602653707,3153707,Quartel Geral
MG,310602666600,3166600,Serra da Saudade
MG,310702703207,3103207,Araçaí
MG,310702705004,3105004,Baldim
MG,310702709600,3109600,Cachoeira da Prata
MG,310702709907,3109907,Caetanópolis
MG,310702712505,3112505,Capim Branco
MG,310702718908,3118908,Cordisburgo
MG,310702726406,3126406,Fortuna de Minas
MG,310702727206,3127206,Funilândia
MG,310702731000,3131000,Inhaúma
MG,310702734608,3134608,Jaboticatubas
MG,310702735704,3135704,Jequitibá
MG,310702739706,3139706,Maravilhas
MG,310702741108,3141108,Matozinhos
MG,310702746909,3146909,Papagaios
MG,310702747402,3147402,Paraopeba
MG,310702749606,3149606,Pequi
MG,310702753608,3153608,Prudente de Morais
MG,310702758508,3158508,Santana de Pirapama
MG,310702759001,3159001,Santana do Riacho
MG,310702767202,3167202,Sete Lagoas
MG,310702802407,3102407,Alvorada de Minas
MG,310702817504,3117504,Conceição do Mato Dentro
MG,310702818106,3118106,Congonhas do Norte
MG,310702822603,3122603,Dom Joaquim
MG,310702832800,3132800,Itambé do Mato Dentro
MG,310702843708,3143708,Morro do Pilar
MG,310702847501,3147501,Passabém
MG,310702856007,3156007,Rio Vermelho
MG,310702860207,3160207,Santo Antônio do Itambé
MG,310702860504,3160504,Santo Antônio do Rio Abaixo
MG,310702864803,3164803,São Sebastião do Rio Preto
MG,310702866501,3166501,Serra Azul de Minas
MG,310702867103,3167103,Serro
MG,310702926000,3126000,Florestal
MG,310702945802,3145802,Onça de Pitangui
MG,310702947105,3147105,Pará de Minas
MG,310702951404,3151404,Pitangui
MG,310702963102,3163102,São José da Varginha
MG,310703006200,3106200,Belo Horizonte
MG,310703006705,3106705,Betim
MG,310703009006,3109006,Brumadinho
MG,310703010004,3110004,Caeté
MG,310703017876,3117876,Confins
MG,310703018601,3118601,Contagem
MG,310703024104,3124104,Esmeraldas
MG,310703029806,3129806,Ibirité
MG,310703030101,3130101,Igarapé
MG,310703036652,3136652,Juatuba
MG,310703037601,3137601,Lagoa Santa
MG,310703040159,3140159,Mário Campos
MG,310703040704,3140704,Mateus Leme
MG,310703044805,3144805,Nova Lima
MG,310703049309,3149309,Pedro Leopoldo
MG,310703053905,3153905,Raposos
MG,310703054606,3154606,Ribeirão das Neves
MG,310703054804,3154804,Rio Acima
MG,310703056700,3156700,Sabará
MG,310703057807,3157807,Santa Luzia
MG,310703062922,3162922,São Joaquim de Bicas
MG,310703062955,3162955,São José da Lapa
MG,310703065537,3165537,Sarzedo
MG,310703071204,3171204,Vespasiano
MG,310703102308,3102308,Alvinópolis
MG,310703105400,3105400,Barão de Cocais
MG,310703106002,3106002,Bela Vista de Minas
MG,310703107703,3107703,Bom Jesus do Amparo
MG,310703115359,3115359,Catas Altas
MG,310703121803,3121803,Dionísio
MG,310703125903,3125903,Ferros
MG,310703131703,3131703,Itabira
MG,310703136207,3136207,João Monlevade
MG,310703136603,3136603,Nova União
MG,310703144706,3144706,Nova Era
MG,310703155702,3155702,Rio Piracicaba
MG,310703157203,3157203,Santa Bárbara
MG,310703158003,3158003,Santa Maria de Itabira
MG,310703161007,3161007,São Domingos do Prata
MG,310703161908,3161908,São Gonçalo do Rio Abaixo
MG,310703163409,3163409,São José do Goiabal
MG,310703168309,3168309,Taquaraçu de Minas
MG,310703206408,3106408,Belo Vale
MG,310703208107,3108107,Bonfim
MG,310703220607,3120607,Crucilândia
MG,310703232206,3132206,Itaguara
MG,310703233709,3133709,Itatiaiuçu
MG,310703235407,3135407,Jeceaba
MG,310703242304,3142304,Moeda
MG,310703250406,3150406,Piedade dos Gerais
MG,310703255306,3155306,Rio Manso
MG,310703321704,3121704,Diogo de Vasconcelos
MG,310703331901,3131901,Itabirito
MG,310703340001,3140001,Mariana
MG,310703346107,3146107,Ouro Preto
MG,310703414907,3114907,Casa Grande
MG,310703415409,3115409,Catas Altas da Noruega
MG,310703418007,3118007,Congonhas
MG,310703418304,3118304,Conselheiro Lafaiete
MG,310703420409,3120409,Cristiano Otoni
MG,310703421407,3121407,Desterro de Entre Rios
MG,310703423908,3123908,Entre Rios de Minas
MG,310703433907,3133907,Itaverava
MG,310703445901,3145901,Ouro Branco
MG,310703453806,3153806,Queluzito
MG,310703459100,3159100,Santana dos Montes
MG,310703460900,3160900,São Brás do Suaçuí
MG,310803508800,3108800,Braúnas
MG,310803513800,3113800,Carmésia
MG,310803516803,3116803,Coluna
MG,310803522207,3122207,Divinolândia de Minas
MG,310803523106,3123106,Dores de Guanhães
MG,310803527503,3127503,Gonzaga
MG,310803528006,3128006,Guanhães
MG,310803540605,3140605,Materlândia
MG,310803548400,3148400,Paulistas
MG,310803556809,3156809,Sabinópolis
MG,310803557500,3157500,Santa Efigênia de Minas
MG,310803562807,3162807,São João Evangelista
MG,310803565503,3165503,Sardoá
MG,310803566105,3166105,Senhora do Porto
MG,310803571808,3171808,Virginópolis
MG,310803600609,3100609,Água Boa
MG,310803612059,3112059,Cantagalo
MG,310803626950,3126950,Frei Lagonegro
MG,310803636553,3136553,José Raydan
MG,310803648608,3148608,Peçanha
MG,310803658201,3158201,Santa Maria do Suaçuí
MG,310803663508,3163508,São José do Jacuri
MG,310803664100,3164100,São Pedro do Suaçuí
MG,310803664506,3164506,São Sebastião do Maranhão
MG,310803701805,3101805,Alpercata
MG,310803710806,3110806,Campanário
MG,310803712653,3112653,Capitão Andrade
MG,310803719203,3119203,Coroaci
MG,310803722108,3122108,Divino das Laranjeiras
MG,310803723700,3123700,Engenheiro Caldas
MG,310803725804,3125804,Fernandes Tourinho
MG,310803726901,3126901,Frei Inocêncio
MG,310803727305,3127305,Galiléia
MG,310803727701,3127701,Governador Valadares
MG,310803732701,3132701,Itambacuri
MG,310803733204,3133204,Itanhomi
MG,310803735076,3135076,Jampruca
MG,310803740100,3140100,Marilac
MG,310803744201,3144201,Nacip Raydan
MG,310803744904,3144904,Nova Módica
MG,310803750000,3150000,Pescador
MG,310803761601,3161601,São Geraldo da Piedade
MG,310803761650,3161650,São Geraldo do Baixio
MG,310803763003,3163003,São José da Safira
MG,310803763300,3163300,São José do Divino
MG,310803767707,3167707,Sobrália
MG,310803769505,3169505,Tumiritinga
MG,310803771501,3171501,Mathias Lobato
MG,310803771907,3171907,Virgolândia
MG,310803815706,3115706,Central de Minas
MG,310803831802,3131802,Itabirinha
MG,310803839607,3139607,Mantena
MG,310803841504,3141504,Mendes Pimentel
MG,310803844672,3144672,Nova Belém
MG,310803861056,3161056,São Félix de Minas
MG,310803862575,3162575,São João do Manteninha
MG,310803900500,3100500,Açucena
MG,310803903009,3103009,Antônio Dias
MG,310803906309,3106309,Belo Oriente
MG,310803919401,3119401,Coronel Fabriciano
MG,310803931307,3131307,Ipatinga
MG,310803935001,3135001,Jaguaraçu
MG,310803936108,3136108,Joanésia
MG,310803940308,3140308,Marliéria
MG,310803941702,3141702,Mesquita
MG,310803944359,3144359,Naque
MG,310803949952,3149952,Periquito
MG,310803958953,3158953,Santana do Paraíso
MG,310803968705,3168705,Timóteo
MG,310804007802,3107802,Bom Jesus do Galho
MG,310804009253,3109253,Bugre
MG,310804013404,3113404,Caratinga
MG,310804020003,3120003,Córrego Novo
MG,310804022504,3122504,Dom Cavati
MG,310804023858,3123858,Entre Folhas
MG,310804029301,3129301,Iapu
MG,310804030556,3130556,Imbé de Minas
MG,310804030903,3130903,Inhapim
MG,310804031158,3131158,Ipaba
MG,310804050158,3150158,Piedade de Caratinga
MG,310804050539,3150539,Pingo d'Água
MG,310804057252,3157252,Santa Bárbara do Leste
MG,310804059357,3159357,Santa Rita de Minas
MG,310804060959,3160959,São Domingos das Dores
MG,310804062609,3162609,São João do Oriente
MG,310804064472,3164472,São Sebastião do Anta
MG,310804068408,3168408,Tarumirim
MG,310804070057,3170057,Ubaporanga
MG,310804070578,3170578,Vargem Alegre
MG,310804101102,3101102,Aimorés
MG,310804102209,3102209,Alvarenga
MG,310804117405,3117405,Conceição de Ipanema
MG,310804118403,3118403,Conselheiro Pena
MG,310804120839,3120839,Cuparaque
MG,310804127370,3127370,Goiabeira
MG,310804131208,3131208,Ipanema
MG,310804134103,3134103,Itueta
MG,310804144003,3144003,Mutum
MG,310804151909,3151909,Pocrane
MG,310804154309,3154309,Resplendor
MG,310804159506,3159506,Santa Rita do Itueto
MG,310804168051,3168051,Taparuba
MG,310904205103,3105103,Bambuí
MG,310904219807,3119807,Córrego Danta
MG,310904223403,3123403,Doresópolis
MG,310904230309,3130309,Iguatama
MG,310904241306,3141306,Medeiros
MG,310904251503,3151503,Piumhi
MG,310904264308,3164308,São Roque de Minas
MG,310904268200,3168200,Tapiraí
MG,310904270602,3170602,Vargem Bonita
MG,310904314204,3114204,Carmo do Cajuru
MG,310904316605,3116605,Cláudio
MG,310904317603,3117603,Conceição do Pará
MG,310904322306,3122306,Divinópolis
MG,310904330200,3130200,Igaratinga
MG,310904333808,3133808,Itaúna
MG,310904345208,3145208,Nova Serrana
MG,310904349705,3149705,Perdigão
MG,310904360405,3160405,Santo Antônio do Monte
MG,310904361809,3161809,São Gonçalo do Pará
MG,310904364605,3164605,São Sebastião do Oeste
MG,310904404205,3104205,Arcos
MG,310904410400,3110400,Camacho
MG,310904419955,3119955,Córrego Fundo
MG,310904426109,3126109,Formiga
MG,310904433501,3133501,Itapecerica
MG,310904446503,3146503,Pains
MG,310904448905,3148905,Pedra do Indaiá
MG,310904450505,3150505,Pimenta
MG,310904500807,3100807,Aguanil
MG,310904511200,3111200,Campo Belo
MG,310904511903,3111903,Cana Verde
MG,310904512000,3112000,Candeias
MG,310904520201,3120201,Cristais
MG,310904549903,3149903,Perdões
MG,310904558805,3158805,Santana do Jacaré
MG,310904608008,3108008,Bom Sucesso
MG,310904614006,3114006,Carmo da Mata
MG,310904614501,3114501,Carmópolis de Minas
MG,310904630002,3130002,Ibituruna
MG,310904645604,3145604,Oliveira
MG,310904647709,3147709,Passa Tempo
MG,310904650604,3150604,Piracema
MG,310904659902,3159902,Santo Antônio do Amparo
MG,310904661205,3161205,São Francisco de Paula
MG,311004701904,3101904,Alpinópolis
MG,311004707604,3107604,Bom Jesus da Penha
MG,311004712406,3112406,Capetinga
MG,311004712802,3112802,Capitólio
MG,311004715102,3115102,Cássia
MG,311004716407,3116407,Claraval
MG,311004721209,3121209,Delfinópolis
MG,311004726307,3126307,Fortaleza de Minas
MG,311004729707,3129707,Ibiraci
MG,311004733758,3133758,Itaú de Minas
MG,311004747907,3147907,Passos
MG,311004752907,3152907,Pratápolis
MG,311004762203,3162203,São João Batista do Glória
MG,311004762948,3162948,São José da Barra
MG,311004804106,3104106,Arceburgo
MG,311004809501,3109501,Cabo Verde
MG,311004828303,3128303,Guaranésia
MG,311004828709,3128709,Guaxupé
MG,311004832909,3132909,Itamogi
MG,311004834806,3134806,Jacuí
MG,311004836900,3136900,Juruaia
MG,311004843005,3143005,Monte Belo
MG,311004843203,3143203,Monte Santo de Minas
MG,311004844102,3144102,Muzambinho
MG,311004845109,3145109,Nova Resende
MG,311004863904,3163904,São Pedro da União
MG,311004864704,3164704,São Sebastião do Paraíso
MG,311004865107,3165107,São Tomás de Aquino
MG,311004901607,3101607,Alfenas
MG,311004902001,3102001,Alterosa
MG,311004904304,3104304,Areado
MG,311004914402,3114402,Carmo do Rio Claro
MG,311004914709,3114709,Carvalhópolis
MG,311004917108,3117108,Conceição da Aparecida
MG,311004922405,3122405,Divisa Nova
MG,311004925200,3125200,Fama
MG,311004939003,3139003,Machado
MG,311004947204,3147204,Paraguaçu
MG,311004951701,3151701,Poço Fundo
MG,311004966907,3166907,Serrania
MG,311005007109,3107109,Boa Esperança
MG,311005010905,3110905,Campanha
MG,311005011309,3111309,Campo do Meio
MG,311005011606,3111606,Campos Gerais
MG,311005013909,3113909,Carmo da Cachoeira
MG,311005018700,3118700,Coqueiral
MG,311005023601,3123601,Elói Mendes
MG,311005028105,3128105,Guapé
MG,311005030507,3130507,Ilicínea
MG,311005042601,3142601,Monsenhor Paulo
MG,311005058300,3158300,Santana da Vargem
MG,311005060801,3160801,São Bento Abade
MG,311005065206,3165206,São Thomé das Letras
MG,311005069307,3169307,Três Corações
MG,311005069406,3169406,Três Pontas
MG,311005070701,3170701,Varginha
MG,311005101409,3101409,Albertina
MG,311005102605,3102605,Andradas
MG,311005105301,3105301,Bandeira do Sul
MG,311005108404,3108404,Botelhos
MG,311005110301,3110301,Caldas
MG,311005111002,3111002,Campestre
MG,311005129905,3129905,Ibitiúra de Minas
MG,311005130606,3130606,Inconfidentes
MG,311005134905,3134905,Jacutinga
MG,311005143401,3143401,Monte Sião
MG,311005146008,3146008,Ouro Fino
MG,311005151800,3151800,Poços de Caldas
MG,311005159209,3159209,Santa Rita de Caldas
MG,311005207901,3107901,Bom Repouso
MG,311005208305,3108305,Borda da Mata
MG,311005209105,3109105,Bueno Brandão
MG,311005210509,3110509,Camanducaia
MG,311005210608,3110608,Cambuí
MG,311005217900,3117900,Congonhal
MG,311005219906,3119906,Córrego do Bom Jesus
MG,311005224401,3124401,Espírito Santo do Dourado
MG,311005224500,3124500,Estiva
MG,311005225101,3125101,Extrema
MG,311005227404,3127404,Gonçalves
MG,311005231505,3131505,Ipuiúna
MG,311005233600,3133600,Itapeva
MG,311005243807,3143807,Munhoz
MG,311005252501,3152501,Pouso Alegre
MG,311005265404,3165404,Sapucaí-Mirim
MG,311005265578,3165578,Senador Amaral
MG,311005265800,3165800,Senador José Bento
MG,311005269059,3169059,Tocos do Moji
MG,311005269109,3169109,Toledo
MG,311005309709,3109709,Cachoeira de Minas
MG,311005313602,3113602,Careaçu
MG,311005317207,3117207,Conceição das Pedras
MG,311005317801,3117801,Conceição dos Ouros
MG,311005319005,3119005,Cordislândia
MG,311005329202,3129202,Heliodora
MG,311005344409,3144409,Natércia
MG,311005349101,3149101,Pedralva
MG,311005359605,3159605,Santa Rita do Sapucaí
MG,311005362005,3162005,São Gonçalo do Sapucaí
MG,311005362302,3162302,São João da Mata
MG,311005363201,3163201,São José do Alegre
MG,311005364407,3164407,São Sebastião da Bela Vista
MG,311005367400,3167400,Silvianópolis
MG,311005369802,3169802,Turvolândia
MG,311005401300,3101300,Alagoa
MG,311005404908,3104908,Baependi
MG,311005410707,3110707,Cambuquira
MG,311005414105,3114105,Carmo de Minas
MG,311005415508,3115508,Caxambu
MG,311005417702,3117702,Conceição do Rio Verde
MG,311005433006,3133006,Itamonte
MG,311005433105,3133105,Itanhandu
MG,311005435902,3135902,Jesuânia
MG,311005437809,3137809,Lambari
MG,311005445505,3145505,Olímpio Noronha
MG,311005447600,3147600,Passa Quatro
MG,311005452600,3152600,Pouso Alto
MG,311005463706,3163706,São Lourenço
MG,311005464902,3164902,São Sebastião do Rio Verde
MG,311005467806,3167806,Soledade de Minas
MG,311005501201,3101201,Aiuruoca
MG,311005502803,3102803,Andrelândia
MG,311005503603,3103603,Arantina
MG,311005507208,3107208,Bocaina de Minas
MG,311005507505,3107505,Bom Jardim de Minas
MG,311005514808,3114808,Carvalhos
MG,311005520805,3120805,Cruzília
MG,311005538500,3138500,Liberdade
MG,311005541900,3141900,Minduri
MG,311005547808,3147808,Passa Vinte
MG,311005565305,3165305,São Vicente de Minas
MG,311005566402,3166402,Seritinga
MG,311005567004,3167004,Serranos
MG,311005608909,3108909,Brazópolis
MG,311005618502,3118502,Consolação
MG,311005620508,3120508,Cristina
MG,311005621100,3121100,Delfim Moreira
MG,311005622801,3122801,Dom Viçoso
MG,311005632404,3132404,Itajubá
MG,311005639904,3139904,Maria da Fé
MG,311005640407,3140407,Marmelópolis
MG,311005647303,3147303,Paraisópolis
MG,311005650901,3150901,Piranguçu
MG,311005651008,3151008,Piranguinho
MG,311005671709,3171709,Virgínia
MG,311005672202,3172202,Wenceslau Braz
MG,311105714600,3114600,Carrancas
MG,311105730408,3130408,Ijaci
MG,311105730804,3130804,Ingaí
MG,311105734301,3134301,Itumirim
MG,311105734509,3134509,Itutinga
MG,311105738203,3138203,Lavras
MG,311105738708,3138708,Luminárias
MG,311105744607,3144607,Nepomuceno
MG,311105754705,3154705,Ribeirão Vermelho
MG,311105815201,3115201,Conceição da Barra de Minas
MG,311105819708,3119708,Coronel Xavier Chaves
MG,311105823007,3123007,Dores de Campos
MG,311105837403,3137403,Lagoa Dourada
MG,311105839102,3139102,Madre de Deus de Minas
MG,311105844508,3144508,Nazareno
MG,311105850307,3150307,Piedade do Rio Grande
MG,311105852709,3152709,Prados
MG,311105854200,3154200,Resende Costa
MG,311105856106,3156106,Ritápolis
MG,311105857336,3157336,Santa Cruz de Minas
MG,311105858706,3158706,Santana do Garambéu
MG,311105862500,3162500,São João del Rei
MG,311105865008,3165008,São Tiago
MG,311105868804,3168804,Tiradentes
MG,311105901631,3101631,Alfredo Vasconcelos
MG,311105902902,3102902,Antônio Carlos
MG,311105905608,3105608,Barbacena
MG,311105905905,3105905,Barroso
MG,311105912208,3112208,Capela Nova
MG,311105913107,3113107,Caranaíba
MG,311105913206,3113206,Carandaí
MG,311105921506,3121506,Desterro do Melo
MG,311105929400,3129400,Ibertioga
MG,311105954408,3154408,Ressaquinha
MG,311105957302,3157302,Santa Bárbara do Tugúrio
MG,311105966204,3166204,Senhora dos Remédios
MG,311206000401,3100401,Acaiaca
MG,311206005707,3105707,Barra Longa
MG,311206022702,3122702,Dom Silvério
MG,311206028204,3128204,Guaraciaba
MG,311206035506,3135506,Jequeri
MG,311206045851,3145851,Oratórios
MG,311206050208,3150208,Piedade de Ponte Nova
MG,311206052105,3152105,Ponte Nova
MG,311206054002,3154002,Raul Soares
MG,311206054903,3154903,Rio Casca
MG,311206055009,3155009,Rio Doce
MG,311206057401,3157401,Santa Cruz do Escalvado
MG,311206060108,3160108,Santo Antônio do Grama
MG,311206064001,3164001,São Pedro dos Ferros
MG,311206065560,3165560,Sem-Peixe
MG,311206066303,3166303,Sericita
MG,311206070503,3170503,Urucânia
MG,311206071154,3171154,Vermelho Novo
MG,311206100302,3100302,Abre Campo
MG,311206102050,3102050,Alto Caparaó
MG,311206112109,3112109,Caparaó
MG,311206112901,3112901,Caputira
MG,311206116001,3116001,Chalé
MG,311206123528,3123528,Durandé
MG,311206137700,3137700,Lajinha
MG,311206138674,3138674,Luisburgo
MG,311206139409,3139409,Manhuaçu
MG,311206139508,3139508,Manhumirim
MG,311206140530,3140530,Martins Soares
MG,311206140902,3140902,Matipó
MG,311206148756,3148756,Pedra Bonita
MG,311206153509,3153509,Alto Jequitibá
MG,311206154150,3154150,Reduto
MG,311206157906,3157906,Santa Margarida
MG,311206158904,3158904,Santana do Manhuaçu
MG,311206162559,3162559,São João do Manhuaçu
MG,311206163607,3163607,São José do Mantimento
MG,311206167608,3167608,Simonésia
MG,311206202100,3102100,Alto Rio Doce
MG,311206202506,3102506,Amparo do Serra
MG,311206203702,3103702,Araponga
MG,311206208701,3108701,Brás Pires
MG,311206210202,3110202,Cajuri
MG,311206211705,3111705,Canaã
MG,311206216308,3116308,Cipotânea
MG,311206216704,3116704,Coimbra
MG,311206224005,3124005,Ervália
MG,311206237908,3137908,Lamim
MG,311206248301,3148301,Paula Cândido
MG,311206248806,3148806,Pedra do Anta
MG,311206250802,3150802,Piranga
MG,311206252303,3152303,Porto Firme
MG,311206253103,3153103,Presidente Bernardes
MG,311206255207,3155207,Rio Espera
MG,311206263805,3163805,São Miguel do Anta
MG,311206266006,3166006,Senhora de Oliveira
MG,311206268507,3168507,Teixeiras
MG,311206271303,3171303,Viçosa
MG,311206303108,3103108,Antônio Prado de Minas
MG,311206305509,3105509,Barão de Monte Alto
MG,311206310103,3110103,Caiana
MG,311206313305,3113305,Carangola
MG,311206322009,3122009,Divino
MG,311206324203,3124203,Espera Feliz
MG,311206324906,3124906,Eugenópolis
MG,311206325309,3125309,Faria Lemos
MG,311206325952,3125952,Fervedouro
MG,311206342106,3142106,Miradouro
MG,311206342205,3142205,Miraí
MG,311206343906,3143906,Muriaé
MG,311206345877,3145877,Orizânia
MG,311206348202,3148202,Patrocínio do Muriaé
MG,311206349002,3149002,Pedra Dourada
MG,311206356452,3156452,Rosário da Limeira
MG,311206361403,3161403,São Francisco do Glória
MG,311206364431,3164431,São Sebastião da Vargem Alegre
MG,311206369208,3169208,Tombos
MG,311206371402,3171402,Vieiras
MG,311206404601,3104601,Astolfo Dutra
MG,311206421902,3121902,Divinésia
MG,311206423304,3123304,Dores do Turvo
MG,311206428402,3128402,Guarani
MG,311206428808,3128808,Guidoval
MG,311206429004,3129004,Guiricema
MG,311206441603,3141603,Mercês
MG,311206451305,3151305,Piraúba
MG,311206455801,3155801,Rio Pomba
MG,311206456304,3156304,Rodeiro
MG,311206461502,3161502,São Geraldo
MG,311206465701,3165701,Senador Firmino
MG,311206467301,3167301,Silveirânia
MG,311206467905,3167905,Tabuleiro
MG,311206469000,3169000,Tocantins
MG,311206469901,3169901,Ubá
MG,311206472004,3172004,Visconde do Rio Branco
MG,311206503306,3103306,Aracitaba
MG,311206506101,3106101,Belmiro Braga
